cd_nom,num_version_init,num_version_final,champ,valeur_init,valeur_final,type_change,cd_nom_remplacement,cd_raison_suppression
92505,11.0,12.0,CD_REF,123451,106910,MODIFICATION,,
784324,11.0,12.0,CD_REF,784324,894007,MODIFICATION,,
80097,11.0,12.0,CD_REF,89637,89716,MODIFICATION,,
606067,11.0,12.0,CD_REF,606067,683974,MODIFICATION,,
671940,11.0,12.0,CD_REF,671940,670949,MODIFICATION,,
98665,11.0,12.0,CD_REF,100515,110063,MODIFICATION,,
227153,11.0,12.0,CD_REF,227153,227154,MODIFICATION,,
669924,11.0,12.0,CD_REF,669924,889265,MODIFICATION,,
777923,11.0,12.0,CD_REF,777923,461204,MODIFICATION,,
441781,11.0,12.0,CD_REF,441781,720227,MODIFICATION,,
105456,11.0,12.0,CD_REF,105451,892235,MODIFICATION,,
715478,11.0,12.0,CD_REF,715477,888500,MODIFICATION,,
425705,11.0,12.0,CD_REF,425705,425704,MODIFICATION,,
216345,11.0,12.0,CD_REF,216345,897440,MODIFICATION,,
129686,11.0,12.0,CD_REF,142318,142317,MODIFICATION,,
97497,11.0,12.0,CD_REF,97497,134362,MODIFICATION,,
81205,11.0,12.0,CD_REF,117619,139896,MODIFICATION,,
406076,11.0,12.0,CD_REF,236457,897307,MODIFICATION,,
852256,11.0,12.0,CD_REF,852144,852146,MODIFICATION,,
99052,11.0,12.0,CD_REF,99050,159678,MODIFICATION,,
108679,11.0,12.0,CD_REF,108679,108694,MODIFICATION,,
787082,11.0,12.0,CD_REF,786435,903074,MODIFICATION,,
107883,11.0,12.0,CD_REF,788835,107905,MODIFICATION,,
146696,11.0,12.0,CD_REF,134629,134619,MODIFICATION,,
766238,11.0,12.0,CD_REF,447153,903004,MODIFICATION,,
63879,11.0,12.0,CD_REF,360993,63879,MODIFICATION,,
719269,11.0,12.0,CD_REF,138211,138212,MODIFICATION,,
98274,11.0,12.0,CD_REF,134629,134619,MODIFICATION,,
800679,11.0,12.0,CD_REF,252992,243167,MODIFICATION,,
147615,11.0,12.0,CD_REF,100925,100956,MODIFICATION,,
764427,11.0,12.0,CD_REF,732328,888899,MODIFICATION,,
188720,11.0,12.0,CD_NOM,188720,,RETRAIT,,
647059,11.0,12.0,CD_REF,646929,647081,MODIFICATION,,
127477,11.0,12.0,CD_REF,788829,107936,MODIFICATION,,
829412,11.0,12.0,CD_REF,829411,382524,MODIFICATION,,
432703,11.0,12.0,CD_REF,432703,895879,MODIFICATION,,
579782,11.0,12.0,LB_NOM,Mithrax berbsti,Mithrax herbsti,MODIFICATION,,
153543,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
439752,11.0,12.0,CD_REF,439752,906803,MODIFICATION,,
630199,11.0,12.0,CD_REF,630985,630199,MODIFICATION,,
803722,11.0,12.0,CD_REF,795780,795254,MODIFICATION,,
835218,11.0,12.0,CD_REF,835218,893600,MODIFICATION,,
302965,11.0,12.0,CD_REF,457381,302965,MODIFICATION,,
112717,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
444330,11.0,12.0,CD_REF,444047,444043,MODIFICATION,,
91036,11.0,12.0,CD_REF,137246,105776,MODIFICATION,,
441734,11.0,12.0,CD_REF,441734,199436,MODIFICATION,,
433670,11.0,12.0,CD_REF,652847,457125,MODIFICATION,,
153844,11.0,12.0,CD_REF,117262,117231,MODIFICATION,,
642105,11.0,12.0,CD_REF,54433,833149,MODIFICATION,,
537835,11.0,12.0,CD_REF,669915,889186,MODIFICATION,,
741252,11.0,12.0,CD_REF,765182,889560,MODIFICATION,,
245785,11.0,12.0,LB_NOM,Yponomeuta malinellus,Yponomeuta malinella,MODIFICATION,,
764479,11.0,12.0,CD_REF,732340,888881,MODIFICATION,,
681249,11.0,12.0,CD_REF,61901,891468,MODIFICATION,,
233263,11.0,12.0,CD_REF,457355,233263,MODIFICATION,,
120954,11.0,12.0,CD_REF,140595,120950,MODIFICATION,,
99365,11.0,12.0,CD_REF,134858,99549,MODIFICATION,,
109452,11.0,12.0,CD_REF,138189,110211,MODIFICATION,,
632835,11.0,12.0,CD_REF,629465,706093,MODIFICATION,,
378176,11.0,12.0,LB_NOM,Sebdenia monnardiana,Sebdenia monardiana,MODIFICATION,,
131261,11.0,12.0,CD_REF,143409,131262,MODIFICATION,,
775074,11.0,12.0,CD_REF,775074,908624,MODIFICATION,,
119904,11.0,12.0,CD_REF,151055,119894,MODIFICATION,,
42887,11.0,12.0,CD_REF,42886,901876,MODIFICATION,,
634005,11.0,12.0,CD_REF,634005,896042,MODIFICATION,,
789348,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
799515,11.0,12.0,CD_REF,795487,795228,MODIFICATION,,
790501,11.0,12.0,CD_REF,790501,790502,MODIFICATION,,
147237,11.0,12.0,CD_REF,613522,99549,MODIFICATION,,
442511,11.0,12.0,CD_REF,627679,888166,MODIFICATION,,
513612,11.0,12.0,CD_REF,43353,901854,MODIFICATION,,
97872,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
715923,11.0,12.0,CD_REF,715923,905837,MODIFICATION,,
769385,11.0,12.0,CD_REF,740779,887462,MODIFICATION,,
106672,11.0,12.0,CD_REF,95281,106708,MODIFICATION,,
138191,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
453091,11.0,12.0,LB_NOM,Hibiscus bacciferus,Hibiscus baccifer,MODIFICATION,,
402606,11.0,12.0,CD_REF,823483,234442,MODIFICATION,,
221636,11.0,12.0,CD_REF,221636,893115,MODIFICATION,,
810455,11.0,12.0,CD_REF,835579,901307,MODIFICATION,,
767943,11.0,12.0,CD_REF,734135,767842,MODIFICATION,,
536525,11.0,12.0,CD_REF,536525,889246,MODIFICATION,,
731101,11.0,12.0,CD_REF,446627,889301,MODIFICATION,,
769266,11.0,12.0,CD_REF,734874,887492,MODIFICATION,,
528756,11.0,12.0,LB_NOM,Cercosaura argulus,Cercosaura (Pantodactylus) argulus,MODIFICATION,,
559423,11.0,12.0,CD_REF,69354,459644,MODIFICATION,,
249212,11.0,12.0,CD_REF,249212,897022,MODIFICATION,,
799079,11.0,12.0,CD_REF,251034,222652,MODIFICATION,,
769344,11.0,12.0,CD_REF,740766,734816,MODIFICATION,,
715997,11.0,12.0,CD_REF,715997,906370,MODIFICATION,,
91737,11.0,12.0,CD_REF,100925,100956,MODIFICATION,,
163404,11.0,12.0,CD_REF,163404,64440,MODIFICATION,,
441812,11.0,12.0,CD_REF,441812,895896,MODIFICATION,,
148766,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
453108,11.0,12.0,CD_REF,193274,445770,MODIFICATION,,
769123,11.0,12.0,CD_REF,734930,839020,MODIFICATION,,
227151,11.0,12.0,CD_REF,227151,286878,MODIFICATION,,
708968,11.0,12.0,CD_REF,706696,809276,MODIFICATION,,
148667,11.0,12.0,CD_REF,788840,107887,MODIFICATION,,
886033,11.0,12.0,CD_REF,886033,79150,MODIFICATION,,
779541,11.0,12.0,CD_REF,779541,730804,MODIFICATION,,
681577,11.0,12.0,CD_REF,72539,894867,MODIFICATION,,
637882,11.0,12.0,CD_REF,630614,764600,MODIFICATION,,
107945,11.0,12.0,CD_REF,788839,107942,MODIFICATION,,
655687,11.0,12.0,CD_REF,655687,889157,MODIFICATION,,
521709,11.0,12.0,CD_REF,436865,891012,MODIFICATION,,
734832,11.0,12.0,CD_REF,734832,734849,MODIFICATION,,
240742,11.0,12.0,LB_NOM,Arctodiaptomus wierzejski,Arctodiaptomus wierzejskii,MODIFICATION,,
153240,11.0,12.0,CD_REF,134859,99549,MODIFICATION,,
460444,11.0,12.0,CD_REF,460444,606181,MODIFICATION,,
559965,11.0,12.0,CD_REF,419267,888349,MODIFICATION,,
769428,11.0,12.0,CD_REF,630510,887535,MODIFICATION,,
798960,11.0,12.0,CD_REF,251019,222607,MODIFICATION,,
699360,11.0,12.0,CD_REF,699360,544838,MODIFICATION,,
87244,11.0,12.0,CD_REF,619752,103562,MODIFICATION,,
590725,11.0,12.0,CD_REF,649753,889177,MODIFICATION,,
578172,11.0,12.0,CD_REF,418769,908451,MODIFICATION,,
769436,11.0,12.0,CD_REF,734871,887531,MODIFICATION,,
138192,11.0,12.0,CD_REF,138211,138212,MODIFICATION,,
789406,11.0,12.0,CD_REF,138191,110225,MODIFICATION,,
415314,11.0,12.0,CD_REF,246570,903009,MODIFICATION,,
221854,11.0,12.0,CD_REF,221854,893492,MODIFICATION,,
418825,11.0,12.0,CD_REF,418825,895973,MODIFICATION,,
710962,11.0,12.0,CD_REF,445760,710962,MODIFICATION,,
837492,11.0,12.0,CD_REF,837492,837491,MODIFICATION,,
841769,11.0,12.0,CD_REF,841768,807865,MODIFICATION,,
97590,11.0,12.0,CD_REF,134360,97454,MODIFICATION,,
444194,11.0,12.0,CD_REF,444194,808542,MODIFICATION,,
764414,11.0,12.0,CD_REF,630300,888885,MODIFICATION,,
630304,11.0,12.0,CD_REF,630304,770199,MODIFICATION,,
803630,11.0,12.0,CD_REF,795776,795253,MODIFICATION,,
583624,11.0,12.0,CD_REF,543058,360276,MODIFICATION,,
191753,11.0,12.0,CD_NOM,191753,,RETRAIT,,
147961,11.0,12.0,CD_REF,104554,104528,MODIFICATION,,
80761,11.0,12.0,CD_REF,142985,613631,MODIFICATION,,
402602,11.0,12.0,CD_REF,823483,234442,MODIFICATION,,
110224,11.0,12.0,CD_REF,138189,110211,MODIFICATION,,
825691,11.0,12.0,CD_REF,825691,899422,MODIFICATION,,
801694,11.0,12.0,LB_NOM,Ips unidentatus,Ips unidentata,MODIFICATION,,
572708,11.0,12.0,CD_REF,72531,894868,MODIFICATION,,
803650,11.0,12.0,CD_REF,327598,13261,MODIFICATION,,
800964,11.0,12.0,CD_REF,250802,11301,MODIFICATION,,
460348,11.0,12.0,LB_NOM,Favartia nucea,Favartia nuceus,MODIFICATION,,
767944,11.0,12.0,CD_REF,734136,767847,MODIFICATION,,
821014,11.0,12.0,CD_REF,246569,902997,MODIFICATION,,
124435,11.0,12.0,CD_REF,124435,630704,MODIFICATION,,
804217,11.0,12.0,LB_NOM,Melanochaeta hemispila,Melanochaeta hemipsila,MODIFICATION,,
100468,11.0,12.0,CD_REF,100437,99642,MODIFICATION,,
770775,11.0,12.0,CD_REF,630835,889659,MODIFICATION,,
637765,11.0,12.0,CD_REF,629850,896036,MODIFICATION,,
734863,11.0,12.0,CD_REF,734863,887473,MODIFICATION,,
551160,11.0,12.0,CD_REF,537822,889107,MODIFICATION,,
710070,11.0,12.0,LB_NOM,Vasconcellea x heilbornii nvar. pentagona,Vasconcellea x heilbornii n-var. pentagona,MODIFICATION,,
837765,11.0,12.0,CD_REF,837765,886880,MODIFICATION,,
765242,11.0,12.0,LB_NOM,Catostemma macrosperma,Catostemma macrospermum,MODIFICATION,,
673647,11.0,12.0,CD_REF,673647,907713,MODIFICATION,,
97690,11.0,12.0,CD_REF,146573,97511,MODIFICATION,,
153840,11.0,12.0,CD_REF,117262,117231,MODIFICATION,,
621323,11.0,12.0,CD_REF,612588,131263,MODIFICATION,,
441943,11.0,12.0,CD_REF,441943,895975,MODIFICATION,,
152824,11.0,12.0,CD_REF,613469,132121,MODIFICATION,,
419259,11.0,12.0,CD_REF,419259,888351,MODIFICATION,,
648827,11.0,12.0,CD_REF,648827,73050,MODIFICATION,,
673376,11.0,12.0,CD_REF,673376,674252,MODIFICATION,,
434147,11.0,12.0,CD_REF,434147,5671,MODIFICATION,,
132649,11.0,12.0,CD_REF,88631,88432,MODIFICATION,,
840096,11.0,12.0,CD_REF,840096,628145,MODIFICATION,,
707730,11.0,12.0,CD_REF,707136,893342,MODIFICATION,,
558707,11.0,12.0,CD_REF,67854,887271,MODIFICATION,,
146363,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
221704,11.0,12.0,CD_REF,221704,893290,MODIFICATION,,
765703,11.0,12.0,CD_REF,629210,889284,MODIFICATION,,
798598,11.0,12.0,CD_REF,795290,223405,MODIFICATION,,
161111,11.0,12.0,CD_REF,81051,81032,MODIFICATION,,
634984,11.0,12.0,CD_REF,630985,630199,MODIFICATION,,
799794,11.0,12.0,CD_REF,253211,244516,MODIFICATION,,
634984,11.0,12.0,LB_NOM,Myrcia citrifolia var. swartziana,Myrcia coriacea var. swartziana,MODIFICATION,,
542477,11.0,12.0,LB_NOM,Cribrostomoides subglobosa,Cribrostomoides subglobosus,MODIFICATION,,
635770,11.0,12.0,CD_REF,630420,894500,MODIFICATION,,
405264,11.0,12.0,CD_REF,28980,888464,MODIFICATION,,
841979,11.0,12.0,CD_REF,629210,889284,MODIFICATION,,
734882,11.0,12.0,CD_REF,734882,887493,MODIFICATION,,
589546,11.0,12.0,CD_REF,426043,68784,MODIFICATION,,
578612,11.0,12.0,CD_REF,815222,588502,MODIFICATION,,
146216,11.0,12.0,CD_REF,133927,811201,MODIFICATION,,
77767,11.0,12.0,CD_REF,77767,77756,MODIFICATION,,
146612,11.0,12.0,CD_REF,134476,97947,MODIFICATION,,
647060,11.0,12.0,CD_REF,646929,647081,MODIFICATION,,
762729,11.0,12.0,CD_REF,741085,762732,MODIFICATION,,
129727,11.0,12.0,CD_REF,142318,142317,MODIFICATION,,
100515,11.0,12.0,CD_REF,100515,110063,MODIFICATION,,
802402,11.0,12.0,CD_REF,795642,12380,MODIFICATION,,
233281,11.0,12.0,CD_REF,457266,233281,MODIFICATION,,
637732,11.0,12.0,CD_REF,629691,741515,MODIFICATION,,
734497,11.0,12.0,CD_REF,734497,768724,MODIFICATION,,
107915,11.0,12.0,CD_REF,788816,107915,MODIFICATION,,
537584,11.0,12.0,CD_REF,655687,889157,MODIFICATION,,
637734,11.0,12.0,CD_REF,629682,637734,MODIFICATION,,
146210,11.0,12.0,CD_REF,146210,106677,MODIFICATION,,
793132,11.0,12.0,CD_REF,793132,793131,MODIFICATION,,
233357,11.0,12.0,CD_REF,836063,233357,MODIFICATION,,
768231,11.0,12.0,CD_REF,734237,892922,MODIFICATION,,
144221,11.0,12.0,CD_REF,718698,718234,MODIFICATION,,
153282,11.0,12.0,CD_REF,100925,100956,MODIFICATION,,
396369,11.0,12.0,CD_REF,795321,251420,MODIFICATION,,
717057,11.0,12.0,CD_REF,717057,81195,MODIFICATION,,
787085,11.0,12.0,CD_REF,786489,903425,MODIFICATION,,
453470,11.0,12.0,CD_NOM,453470,,RETRAIT,,
797669,11.0,12.0,CD_REF,797669,809953,MODIFICATION,,
161079,11.0,12.0,CD_REF,161079,621253,MODIFICATION,,
507909,11.0,12.0,CD_REF,41259,902198,MODIFICATION,,
703371,11.0,12.0,CD_REF,73956,895002,MODIFICATION,,
718334,11.0,12.0,CD_REF,718334,92353,MODIFICATION,,
148629,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
632724,11.0,12.0,CD_REF,629210,889284,MODIFICATION,,
111372,11.0,12.0,CD_REF,788861,620057,MODIFICATION,,
732847,11.0,12.0,CD_REF,732847,895575,MODIFICATION,,
696150,11.0,12.0,CD_REF,605572,896270,MODIFICATION,,
417059,11.0,12.0,CD_NOM,417059,,RETRAIT,,
634568,11.0,12.0,CD_REF,630086,895680,MODIFICATION,,
786725,11.0,12.0,LB_NOM,Pseudostereodon procerrinus,Pseudostereodon procerrimus,MODIFICATION,,
125188,11.0,12.0,CD_REF,717570,888838,MODIFICATION,,
789411,11.0,12.0,CD_REF,789411,899361,MODIFICATION,,
41564,11.0,12.0,CD_REF,41565,520268,MODIFICATION,,
786725,11.0,12.0,CD_REF,434473,786725,MODIFICATION,,
97388,11.0,12.0,CD_REF,146573,97511,MODIFICATION,,
762732,11.0,12.0,CD_REF,741085,762732,MODIFICATION,,
875032,11.0,12.0,CD_REF,855240,901746,MODIFICATION,,
731860,11.0,12.0,CD_REF,731860,731853,MODIFICATION,,
440159,11.0,12.0,CD_REF,440159,440136,MODIFICATION,,
779878,11.0,12.0,CD_REF,657305,903871,MODIFICATION,,
81029,11.0,12.0,CD_REF,81029,717055,MODIFICATION,,
453110,11.0,12.0,CD_REF,447304,710962,MODIFICATION,,
160470,11.0,12.0,CD_REF,160470,762153,MODIFICATION,,
153172,11.0,12.0,CD_REF,153174,97947,MODIFICATION,,
116211,11.0,12.0,LB_NOM,x Pseudosasa x japonica,x Pseudosasa japonica,MODIFICATION,,
795352,11.0,12.0,CD_REF,795352,251384,MODIFICATION,,
844578,11.0,12.0,CD_REF,844573,844572,MODIFICATION,,
124718,11.0,12.0,CD_REF,142985,613631,MODIFICATION,,
696074,11.0,12.0,CD_REF,626005,899439,MODIFICATION,,
439830,11.0,12.0,CD_REF,439830,907663,MODIFICATION,,
61398,11.0,12.0,CD_REF,851147,61402,MODIFICATION,,
798501,11.0,12.0,CD_REF,251240,222815,MODIFICATION,,
189661,11.0,12.0,LB_NOM,Aurantioporus,Aurantiporus,MODIFICATION,,
824435,11.0,12.0,CD_REF,824434,816670,MODIFICATION,,
153552,11.0,12.0,CD_REF,138211,138212,MODIFICATION,,
545618,11.0,12.0,CD_REF,61922,889036,MODIFICATION,,
41565,11.0,12.0,CD_REF,41565,520268,MODIFICATION,,
766318,11.0,12.0,CD_REF,733341,766360,MODIFICATION,,
526745,11.0,12.0,CD_REF,526745,889122,MODIFICATION,,
147517,11.0,12.0,CD_REF,100487,110062,MODIFICATION,,
690136,11.0,12.0,CD_REF,825655,899442,MODIFICATION,,
769292,11.0,12.0,CD_REF,734795,769292,MODIFICATION,,
823910,11.0,12.0,CD_NOM,823910,,RETRAIT,,
143201,11.0,12.0,CD_REF,81077,81097,MODIFICATION,,
835579,11.0,12.0,CD_REF,835579,901307,MODIFICATION,,
135803,11.0,12.0,CD_REF,717233,896756,MODIFICATION,,
432716,11.0,12.0,CD_REF,432716,896008,MODIFICATION,,
775804,11.0,12.0,CD_REF,775804,902644,MODIFICATION,,
113533,11.0,12.0,CD_REF,113533,113525,MODIFICATION,,
572128,11.0,12.0,CD_REF,72539,894867,MODIFICATION,,
110423,11.0,12.0,CD_REF,110423,110395,MODIFICATION,,
105212,11.0,12.0,CD_REF,105447,129211,MODIFICATION,,
764452,11.0,12.0,CD_REF,732288,888916,MODIFICATION,,
221698,11.0,12.0,CD_REF,221698,893282,MODIFICATION,,
453681,11.0,12.0,CD_REF,448840,895669,MODIFICATION,,
769795,11.0,12.0,CD_REF,735127,740837,MODIFICATION,,
769788,11.0,12.0,CD_REF,735127,740837,MODIFICATION,,
571267,11.0,12.0,LB_NOM,Cytherea fulminatus,Cytherea fulminata,MODIFICATION,,
718797,11.0,12.0,CD_REF,718797,128175,MODIFICATION,,
621285,11.0,12.0,CD_REF,610954,110495,MODIFICATION,,
439686,11.0,12.0,CD_REF,439686,907644,MODIFICATION,,
686888,11.0,12.0,CD_REF,606066,686888,MODIFICATION,,
443820,11.0,12.0,CD_REF,459562,443619,MODIFICATION,,
96093,11.0,12.0,CD_REF,137867,108717,MODIFICATION,,
798997,11.0,12.0,CD_REF,250979,222576,MODIFICATION,,
616971,11.0,12.0,CD_REF,89054,89017,MODIFICATION,,
841006,11.0,12.0,CD_REF,841005,841007,MODIFICATION,,
566649,11.0,12.0,CD_REF,371912,908344,MODIFICATION,,
438754,11.0,12.0,LB_NOM,Pangonia neocaledonica,Pangonia neo-caledonica,MODIFICATION,,
113060,11.0,12.0,CD_REF,108732,897217,MODIFICATION,,
844575,11.0,12.0,CD_REF,844573,844572,MODIFICATION,,
100487,11.0,12.0,CD_REF,100487,110062,MODIFICATION,,
866744,11.0,12.0,CD_REF,866744,881628,MODIFICATION,,
107940,11.0,12.0,CD_REF,788839,107942,MODIFICATION,,
137140,11.0,12.0,CD_REF,137140,811241,MODIFICATION,,
770083,11.0,12.0,CD_REF,733341,766360,MODIFICATION,,
778141,11.0,12.0,CD_REF,777924,461205,MODIFICATION,,
801856,11.0,12.0,LB_NOM,Coccinella axyridii,Coccinella axyridis,MODIFICATION,,
162076,11.0,12.0,CD_REF,162076,610738,MODIFICATION,,
802692,11.0,12.0,LB_NOM,Chrysomela fenella,Chrysomela tenella,MODIFICATION,,
446593,11.0,12.0,CD_REF,672812,900085,MODIFICATION,,
766603,11.0,12.0,CD_REF,733441,907145,MODIFICATION,,
852248,11.0,12.0,CD_REF,852249,731130,MODIFICATION,,
152642,11.0,12.0,CD_REF,142509,130601,MODIFICATION,,
630683,11.0,12.0,CD_REF,630683,630681,MODIFICATION,,
630683,11.0,12.0,LB_NOM,Sloanea massoni,Sloanea massonii,MODIFICATION,,
523936,11.0,12.0,CD_REF,523936,893484,MODIFICATION,,
68712,11.0,12.0,CD_REF,68711,68709,MODIFICATION,,
137244,11.0,12.0,CD_REF,137244,105817,MODIFICATION,,
135177,11.0,12.0,CD_REF,100925,100956,MODIFICATION,,
734955,11.0,12.0,CD_REF,734955,734953,MODIFICATION,,
86364,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
86375,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
199975,11.0,12.0,CD_REF,199975,61057,MODIFICATION,,
95275,11.0,12.0,CD_REF,133928,610901,MODIFICATION,,
433262,11.0,12.0,CD_REF,433262,433539,MODIFICATION,,
542550,11.0,12.0,CD_REF,425464,898132,MODIFICATION,,
142354,11.0,12.0,CD_REF,142318,142317,MODIFICATION,,
448792,11.0,12.0,CD_REF,448792,706217,MODIFICATION,,
127414,11.0,12.0,CD_REF,788839,107942,MODIFICATION,,
572202,11.0,12.0,CD_REF,365938,894859,MODIFICATION,,
690140,11.0,12.0,CD_REF,825655,899442,MODIFICATION,,
740764,11.0,12.0,CD_REF,740764,629730,MODIFICATION,,
647067,11.0,12.0,CD_REF,646929,647081,MODIFICATION,,
826703,11.0,12.0,CD_REF,826703,712806,MODIFICATION,,
146355,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
638966,11.0,12.0,CD_REF,638966,836227,MODIFICATION,,
105737,11.0,12.0,CD_REF,124956,611647,MODIFICATION,,
800958,11.0,12.0,CD_REF,250786,11322,MODIFICATION,,
630510,11.0,12.0,CD_REF,630510,887535,MODIFICATION,,
656630,11.0,12.0,CD_REF,656630,899471,MODIFICATION,,
843611,11.0,12.0,CD_REF,843611,907501,MODIFICATION,,
783214,11.0,12.0,CD_REF,245510,783214,MODIFICATION,,
801440,11.0,12.0,CD_REF,250759,11932,MODIFICATION,,
734925,11.0,12.0,CD_REF,734925,887790,MODIFICATION,,
245526,11.0,12.0,CD_REF,245526,890020,MODIFICATION,,
102657,11.0,12.0,CD_REF,102657,101742,MODIFICATION,,
770781,11.0,12.0,CD_REF,630835,889659,MODIFICATION,,
454130,11.0,12.0,CD_REF,454130,888752,MODIFICATION,,
674058,11.0,12.0,CD_REF,674058,674381,MODIFICATION,,
684069,11.0,12.0,CD_REF,609822,889180,MODIFICATION,,
121397,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
613816,11.0,12.0,CD_REF,613816,97947,MODIFICATION,,
707014,11.0,12.0,CD_REF,835579,901307,MODIFICATION,,
97099,11.0,12.0,CD_REF,105449,892236,MODIFICATION,,
802616,11.0,12.0,CD_REF,252629,241462,MODIFICATION,,
132154,11.0,12.0,CD_REF,86047,610738,MODIFICATION,,
807729,11.0,12.0,CD_REF,807729,906441,MODIFICATION,,
538151,11.0,12.0,CD_REF,655696,898130,MODIFICATION,,
97023,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
510222,11.0,12.0,CD_REF,37244,510223,MODIFICATION,,
705422,11.0,12.0,CD_REF,446627,889298,MODIFICATION,,
800731,11.0,12.0,CD_REF,10570,10569,MODIFICATION,,
824568,11.0,12.0,CD_REF,824568,896402,MODIFICATION,,
154518,11.0,12.0,CD_REF,137244,105817,MODIFICATION,,
780111,11.0,12.0,CD_REF,780111,902356,MODIFICATION,,
142069,11.0,12.0,CD_REF,142069,142070,MODIFICATION,,
93408,11.0,12.0,CD_REF,132545,87862,MODIFICATION,,
788836,11.0,12.0,CD_REF,788836,107965,MODIFICATION,,
296184,11.0,12.0,CD_REF,296184,853111,MODIFICATION,,
768102,11.0,12.0,CD_REF,734070,889316,MODIFICATION,,
799535,11.0,12.0,CD_REF,252937,242850,MODIFICATION,,
527054,11.0,12.0,CD_REF,655681,551166,MODIFICATION,,
797226,11.0,12.0,CD_REF,797226,890655,MODIFICATION,,
550612,11.0,12.0,CD_REF,385726,550612,MODIFICATION,,
131937,11.0,12.0,CD_REF,141029,122988,MODIFICATION,,
734896,11.0,12.0,CD_REF,734896,887490,MODIFICATION,,
769355,11.0,12.0,CD_REF,734842,887469,MODIFICATION,,
121393,11.0,12.0,CD_REF,140710,121334,MODIFICATION,,
851171,11.0,12.0,CD_NOM,851171,,RETRAIT,,
777839,11.0,12.0,CD_REF,53459,608382,MODIFICATION,,
590172,11.0,12.0,CD_REF,649765,649763,MODIFICATION,,
93356,11.0,12.0,CD_REF,97036,97041,MODIFICATION,,
129372,11.0,12.0,CD_REF,132793,88788,MODIFICATION,,
560010,11.0,12.0,CD_REF,424723,551353,MODIFICATION,,
734374,11.0,12.0,CD_REF,734374,893341,MODIFICATION,,
769437,11.0,12.0,CD_REF,734821,887535,MODIFICATION,,
142654,11.0,12.0,CD_REF,130868,80347,MODIFICATION,,
583675,11.0,12.0,LB_NOM,Murex succincta,Murex succinctus,MODIFICATION,,
393836,11.0,12.0,CD_REF,11910,794634,MODIFICATION,,
137994,11.0,12.0,CD_REF,109231,109239,MODIFICATION,,
770779,11.0,12.0,CD_REF,630835,889659,MODIFICATION,,
732210,11.0,12.0,CD_REF,732210,732209,MODIFICATION,,
799348,11.0,12.0,CD_REF,251680,223914,MODIFICATION,,
240533,11.0,12.0,CD_REF,240532,240533,MODIFICATION,,
146359,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
569327,11.0,12.0,CD_REF,72539,894867,MODIFICATION,,
585325,11.0,12.0,CD_REF,382584,908366,MODIFICATION,,
835714,11.0,12.0,CD_REF,835714,808816,MODIFICATION,,
768552,11.0,12.0,CD_REF,734431,893843,MODIFICATION,,
800582,11.0,12.0,CD_REF,252967,243020,MODIFICATION,,
769544,11.0,12.0,CD_REF,734882,887493,MODIFICATION,,
187554,11.0,12.0,CD_REF,187554,351049,MODIFICATION,,
764495,11.0,12.0,CD_REF,732335,888852,MODIFICATION,,
133128,11.0,12.0,CD_REF,145416,90019,MODIFICATION,,
768575,11.0,12.0,CD_REF,734397,893347,MODIFICATION,,
798735,11.0,12.0,CD_REF,251085,222698,MODIFICATION,,
734821,11.0,12.0,CD_REF,734821,887535,MODIFICATION,,
152672,11.0,12.0,CD_REF,152672,81073,MODIFICATION,,
800986,11.0,12.0,CD_REF,250829,222163,MODIFICATION,,
746731,11.0,12.0,CD_NOM,746731,,RETRAIT,,
221709,11.0,12.0,CD_REF,221709,893245,MODIFICATION,,
151583,11.0,12.0,CD_REF,141030,122990,MODIFICATION,,
769182,11.0,12.0,CD_REF,734853,887486,MODIFICATION,,
799342,11.0,12.0,CD_REF,251682,223919,MODIFICATION,,
120140,11.0,12.0,CD_REF,140475,151107,MODIFICATION,,
775075,11.0,12.0,CD_REF,775074,908624,MODIFICATION,,
92200,11.0,12.0,CD_REF,133407,92196,MODIFICATION,,
732288,11.0,12.0,CD_REF,732288,888916,MODIFICATION,,
249659,11.0,12.0,CD_REF,249659,887323,MODIFICATION,,
769180,11.0,12.0,CD_REF,734862,887470,MODIFICATION,,
133093,11.0,12.0,CD_REF,133090,133089,MODIFICATION,,
148787,11.0,12.0,CD_REF,137868,108718,MODIFICATION,,
852145,11.0,12.0,CD_REF,852144,852146,MODIFICATION,,
612302,11.0,12.0,CD_REF,612302,127028,MODIFICATION,,
852499,11.0,12.0,CD_REF,77765,77756,MODIFICATION,,
133397,11.0,12.0,CD_REF,94289,92097,MODIFICATION,,
558385,11.0,12.0,CD_REF,560256,888347,MODIFICATION,,
